variables,units,values,description
blade.compute_reynolds.rho,kg/m**3,[1.225],
blade.compute_reynolds.mu,kg/m/s,[1.81e-05],
blade.compute_reynolds.local_airfoil_velocities,m/s,"[ 8.60806578  9.61961054 11.12716149 12.99415232 15.09418897 17.37440455
 19.76970544 22.23200215 24.74379529 27.29236645 29.86547096 32.45694648
 35.06412763 37.68103302 40.30749669 42.94151972 45.58004222 48.22535633
 50.87011189 53.51561835 56.17133412 58.82040562 61.47289628 64.12665599
 66.78434017 69.44754536 72.10945185 74.76680747 77.40546807 79.36695929]",
blade.compute_reynolds.chord,m,"[5.2        5.22814651 5.32105729 5.45815745 5.60229318 5.71827031
 5.76707382 5.71284486 5.53647944 5.29094421 5.03450401 4.81470288
 4.62321904 4.43204464 4.24515221 4.06546765 3.89602837 3.73506076
 3.57914991 3.42460161 3.26800581 3.11191777 2.95713751 2.79989844
 2.6365298  2.46395353 2.28349782 2.09593192 1.90186155 0.5       ]",
blade.compute_coord_xy_dim.chord,m,"[5.2        5.22814651 5.32105729 5.45815745 5.60229318 5.71827031
 5.76707382 5.71284486 5.53647944 5.29094421 5.03450401 4.81470288
 4.62321904 4.43204464 4.24515221 4.06546765 3.89602837 3.73506076
 3.57914991 3.42460161 3.26800581 3.11191777 2.95713751 2.79989844
 2.6365298  2.46395353 2.28349782 2.09593192 1.90186155 0.5       ]",1D array of the chord values defined along blade span.
blade.compute_coord_xy_dim.pitch_axis,,"[0.50454545 0.47811289 0.4466621  0.41440788 0.38527947 0.35892959
 0.33856114 0.32527807 0.31667602 0.31090357 0.3068321  0.30294031
 0.29844865 0.2940508  0.2906606  0.28842919 0.28784247 0.28830607
 0.29012585 0.29321941 0.29724938 0.30201423 0.30725435 0.31257925
 0.31847554 0.32577906 0.33426195 0.34368536 0.35494244 0.36818182]","1D array of the chordwise position of the pitch axis (0-LE, 1-TE), defined along blade span."
blade.compute_coord_xy_dim.coord_xy_interp,,"[[[ 1.00000000e+00 -5.22802288e-16]
  [ 9.99429684e-01 -2.22597407e-02]
  [ 9.98063018e-01 -4.44580349e-02]
  ...
  [ 9.98120489e-01  4.38394581e-02]
  [ 9.99443038e-01  2.19496514e-02]
  [ 1.00000000e+00 -5.26271735e-16]]

 [[ 1.00000000e+00 -6.87480483e-04]
  [ 9.97995325e-01 -2.21329444e-02]
  [ 9.95287771e-01 -4.42898977e-02]
  ...
  [ 9.96116321e-01  4.39547261e-02]
  [ 9.98446048e-01  2.23384031e-02]
  [ 1.00000000e+00  4.53190843e-04]]

 [[ 1.00000000e+00 -5.06686311e-03]
  [ 9.87290439e-01 -2.06650640e-02]
  [ 9.74485020e-01 -4.09513895e-02]
  ...
  [ 9.80691206e-01  4.44050796e-02]
  [ 9.90764824e-01  2.48148261e-02]
  [ 1.00000000e+00  3.95888749e-03]]

 ...

 [[ 1.00000000e+00 -3.71663624e-04]
  [ 9.76017568e-01  2.09740027e-03]
  [ 9.52031329e-01  3.99388323e-03]
  ...
  [ 9.52381403e-01  9.07315534e-03]
  [ 9.76165313e-01  4.93304949e-03]
  [ 1.00000000e+00  9.38336381e-04]]

 [[ 1.00000000e+00 -3.71663624e-04]
  [ 9.76017568e-01  2.09740027e-03]
  [ 9.52031329e-01  3.99388323e-03]
  ...
  [ 9.52381403e-01  9.07315534e-03]
  [ 9.76165313e-01  4.93304949e-03]
  [ 1.00000000e+00  9.38336381e-04]]

 [[ 1.00000000e+00 -3.71663624e-04]
  [ 9.76017568e-01  2.09740027e-03]
  [ 9.52031329e-01  3.99388323e-03]
  ...
  [ 9.52381403e-01  9.07315534e-03]
  [ 9.76165313e-01  4.93304949e-03]
  [ 1.00000000e+00  9.38336381e-04]]]",3D array of the non-dimensional x and y airfoil coordinates of the airfoils interpolated along span for n_span stations. The leading edge is place at x=0 and y=0.
blade.internal_structure_2d_fem.s,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]","1D array of the non-dimensional spanwise grid defined along blade axis (0-blade root, 1-blade tip)"
blade.internal_structure_2d_fem.web_rotation_yaml,rad,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]]","2D array of the rotation angle of the shear webs in respect to the chord line. The first dimension represents each shear web, the second dimension represents each entry along blade span. If the rotation is equal to negative twist +- a constant, then the web is built straight."
blade.internal_structure_2d_fem.web_offset_y_pa_yaml,m,"[[ 0.    0.    0.   -0.35 -0.35 -0.35 -0.35 -0.35 -0.35 -0.35 -0.35 -0.35
  -0.35 -0.35 -0.35 -0.35 -0.35 -0.35 -0.35 -0.35 -0.35 -0.35 -0.35 -0.35
  -0.35 -0.35 -0.35 -0.35 -0.35  0.  ]
 [ 0.    0.    0.    0.35  0.35  0.35  0.35  0.35  0.35  0.35  0.35  0.35
   0.35  0.35  0.35  0.35  0.35  0.35  0.35  0.35  0.35  0.35  0.35  0.35
   0.35  0.35  0.35  0.35  0.35  0.  ]]","2D array of the offset along the y axis to set the position of the shear webs. Positive values move the web towards the trailing edge, negative values towards the leading edge. The first dimension represents each shear web, the second dimension represents each entry along blade span."
blade.internal_structure_2d_fem.web_start_nd_yaml,,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]]","2D array of the non-dimensional start point defined along the outer profile of a web. The TE suction side is 0, the TE pressure side is 1. The first dimension represents each web, the second dimension represents each entry along blade span."
blade.internal_structure_2d_fem.web_end_nd_yaml,,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]]","2D array of the non-dimensional end point defined along the outer profile of a web. The TE suction side is 0, the TE pressure side is 1. The first dimension represents each web, the second dimension represents each entry along blade span."
blade.internal_structure_2d_fem.layer_web,,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 2. 2. 2.],"1D array of the web id the layer is associated to. If the layer is on the outer profile, this entry can simply stay equal to zero."
blade.internal_structure_2d_fem.layer_thickness,m,"[[0.0005     0.0005     0.0005     0.0005     0.0005     0.0005
  0.0005     0.0005     0.0005     0.0005     0.0005     0.0005
  0.0005     0.0005     0.0005     0.0005     0.0005     0.0005
  0.0005     0.0005     0.0005     0.0005     0.0005     0.0005
  0.0005     0.0005     0.0005     0.0005     0.0005     0.0005    ]
 [0.05       0.04083949 0.03229024 0.02413744 0.01574086 0.00873885
  0.00473895 0.00314251 0.00230872 0.00203656 0.00200073 0.00200003
  0.002      0.002      0.002      0.002      0.002      0.002
  0.002      0.002      0.002      0.002      0.002      0.002
  0.00179079 0.00132102 0.00104293 0.00100141 0.001      0.001     ]
 [0.0001     0.00458621 0.0152522  0.03040319 0.04741029 0.06354902
  0.07610285 0.08316173 0.08932751 0.09446694 0.097625   0.09835284
  0.09736573 0.09510301 0.09225897 0.08925491 0.08635024 0.0832595
  0.07970991 0.07547437 0.06990189 0.06096827 0.04858105 0.03557957
  0.02481462 0.01778634 0.01195667 0.0069166  0.00333588 0.001     ]
 [0.0001     0.00458621 0.0152522  0.03040319 0.04741029 0.06354902
  0.07610285 0.08316173 0.08932751 0.09446694 0.097625   0.09835284
  0.09736573 0.09510301 0.09225897 0.08925491 0.08635024 0.0832595
  0.07970991 0.07547437 0.06990189 0.06096827 0.04858105 0.03557957
  0.02481462 0.01778634 0.01195667 0.0069166  0.00333588 0.001     ]
 [0.         0.         0.         0.00299507 0.00294581 0.00289655
  0.00284729 0.00279803 0.00274877 0.00269951 0.00265025 0.00260099
  0.00255172 0.00250246 0.0024532  0.00240394 0.00235468 0.00230542
  0.00225616 0.0022069  0.00215764 0.00210837 0.00205911 0.00200985
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.01518664 0.02662026 0.03834655
  0.04863026 0.05708607 0.06589988 0.07394841 0.07924569 0.08003539
  0.07539978 0.06541959 0.05373332 0.04290903 0.03356375 0.02376984
  0.01438179 0.00723847 0.00420409 0.0030288  0.00220799 0.0016398
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.01518664 0.02662026 0.03834655
  0.04863026 0.05708607 0.06589988 0.07394841 0.07924569 0.08003539
  0.07539978 0.06541959 0.05373332 0.04290903 0.03356375 0.02376984
  0.01438179 0.00723847 0.00420409 0.0030288  0.00220799 0.0016398
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.05972906 0.0570197  0.05431034
  0.05160099 0.04889163 0.04618227 0.04347291 0.04076355 0.03805419
  0.03534483 0.03263547 0.02992611 0.02721675 0.02450739 0.02179803
  0.01908867 0.01637931 0.01366995 0.01096059 0.00825123 0.00554187
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.05972906 0.0570197  0.05431034
  0.05160099 0.04889163 0.04618227 0.04347291 0.04076355 0.03805419
  0.03534483 0.03263547 0.02992611 0.02721675 0.02450739 0.02179803
  0.01908867 0.01637931 0.01366995 0.01096059 0.00825123 0.00554187
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.05972906 0.0570197  0.05431034
  0.05160099 0.04889163 0.04618227 0.04347291 0.04076355 0.03805419
  0.03534483 0.03263547 0.02992611 0.02721675 0.02450739 0.02179803
  0.01908867 0.01637931 0.01366995 0.01096059 0.00825123 0.00554187
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.05972906 0.0570197  0.05431034
  0.05160099 0.04889163 0.04618227 0.04347291 0.04076355 0.03805419
  0.03534483 0.03263547 0.02992611 0.02721675 0.02450739 0.02179803
  0.01908867 0.01637931 0.01366995 0.01096059 0.00825123 0.00554187
  0.         0.         0.         0.         0.         0.        ]
 [0.05       0.04083949 0.03229024 0.02413744 0.01574086 0.00873885
  0.00473895 0.00314251 0.00230872 0.00203656 0.00200073 0.00200003
  0.002      0.002      0.002      0.002      0.002      0.002
  0.002      0.002      0.002      0.002      0.002      0.002
  0.00179079 0.00132102 0.00104293 0.00100141 0.001      0.001     ]
 [0.         0.         0.         0.00199391 0.00193306 0.00187221
  0.00181136 0.00175051 0.00168966 0.0016288  0.00156795 0.0015071
  0.00144625 0.0013854  0.00132454 0.00126369 0.00120284 0.00114199
  0.00108114 0.00102028 0.00095943 0.00089858 0.00083773 0.00077688
  0.00071602 0.00065517 0.00059432 0.00053347 0.         0.        ]
 [0.         0.         0.         0.04284584 0.04130426 0.03976268
  0.0382211  0.03667951 0.03513793 0.03359635 0.03205477 0.03051318
  0.0289716  0.02743002 0.02588844 0.02434686 0.02280527 0.02126369
  0.01972211 0.01818053 0.01663895 0.01509736 0.01355578 0.0120142
  0.01047262 0.00893103 0.00738945 0.00584787 0.         0.        ]
 [0.         0.         0.         0.00199391 0.00193306 0.00187221
  0.00181136 0.00175051 0.00168966 0.0016288  0.00156795 0.0015071
  0.00144625 0.0013854  0.00132454 0.00126369 0.00120284 0.00114199
  0.00108114 0.00102028 0.00095943 0.00089858 0.00083773 0.00077688
  0.00071602 0.00065517 0.00059432 0.00053347 0.         0.        ]
 [0.         0.         0.         0.00199391 0.00193306 0.00187221
  0.00181136 0.00175051 0.00168966 0.0016288  0.00156795 0.0015071
  0.00144625 0.0013854  0.00132454 0.00126369 0.00120284 0.00114199
  0.00108114 0.00102028 0.00095943 0.00089858 0.00083773 0.00077688
  0.00071602 0.00065517 0.00059432 0.00053347 0.         0.        ]
 [0.         0.         0.         0.04284584 0.04130426 0.03976268
  0.0382211  0.03667951 0.03513793 0.03359635 0.03205477 0.03051318
  0.0289716  0.02743002 0.02588844 0.02434686 0.02280527 0.02126369
  0.01972211 0.01818053 0.01663895 0.01509736 0.01355578 0.0120142
  0.01047262 0.00893103 0.00738945 0.00584787 0.         0.        ]
 [0.         0.         0.         0.00199391 0.00193306 0.00187221
  0.00181136 0.00175051 0.00168966 0.0016288  0.00156795 0.0015071
  0.00144625 0.0013854  0.00132454 0.00126369 0.00120284 0.00114199
  0.00108114 0.00102028 0.00095943 0.00089858 0.00083773 0.00077688
  0.00071602 0.00065517 0.00059432 0.00053347 0.         0.        ]]","2D array of the thickness of the layers of the blade structure. The first dimension represents each layer, the second dimension represents each entry along blade span."
blade.internal_structure_2d_fem.layer_rotation_yaml,rad,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]]","2D array of the rotation angle of a layer in respect to the chord line. The first dimension represents each layer, the second dimension represents each entry along blade span. If the rotation is equal to negative twist +- a constant, then the layer is built straight."
blade.internal_structure_2d_fem.layer_offset_y_pa_yaml,m,"[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
  0. 0. 0. 0. 0. 0.]]","2D array of the offset along the y axis to set the position of a layer. Positive values move the layer towards the trailing edge, negative values towards the leading edge. The first dimension represents each layer, the second dimension represents each entry along blade span."
blade.internal_structure_2d_fem.layer_width_yaml,m,"[[0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.9        0.9        0.9        0.9        0.9        0.9
  0.9        0.9        0.9        0.9        0.9        0.9
  0.9        0.9        0.9        0.9        0.9        0.9
  0.9        0.9        0.9        0.9        0.9        0.9
  0.89999976 0.89996267 0.8989222  0.88235459 0.72195762 0.294     ]
 [0.9        0.9        0.9        0.9        0.9        0.9
  0.9        0.9        0.9        0.9        0.9        0.9
  0.9        0.9        0.9        0.9        0.9        0.9
  0.9        0.9        0.9        0.9        0.9        0.9
  0.89999976 0.89996267 0.8989222  0.88235459 0.72195762 0.294     ]
 [0.         0.         0.         0.8        0.8        0.8
  0.8        0.8        0.8        0.8        0.8        0.8
  0.8        0.8        0.8        0.8        0.8        0.8
  0.8        0.79996977 0.79879863 0.78824819 0.75445661 0.70880174
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.5        0.5        0.5
  0.5        0.5        0.5        0.5        0.5        0.5
  0.5        0.5        0.5        0.5        0.5        0.5
  0.5        0.5        0.5        0.5        0.5        0.5
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.5        0.5        0.5
  0.5        0.5        0.5        0.5        0.5        0.5
  0.5        0.5        0.5        0.5        0.5        0.5
  0.5        0.5        0.5        0.5        0.5        0.5
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]
 [0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.        ]]","2D array of the width along the outer profile of a layer. The first dimension represents each layer, the second dimension represents each entry along blade span."
